timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected
2026-04-04 09:28:18,17029997,55912,5907753,25745,19446,57,65
2026-04-04 09:28:19,17085905,55908,5927107,25839,19448,54,66
2026-04-04 09:28:20,17141729,55824,5946480,25920,19454,58,65
2026-04-04 09:28:21,17196984,55255,5965677,26003,19280,59,65
2026-04-04 09:28:22,17253083,56099,5985116,26076,19512,55,65
2026-04-04 09:28:23,17309474,56391,6004678,26169,19655,64,65
2026-04-04 09:28:24,17365643,56169,6024140,26258,19551,55,65
2026-04-04 09:28:25,17421271,55628,6043409,26361,19372,56,65
2026-04-04 09:28:26,17477099,55828,6062734,26449,19413,62,65
2026-04-04 09:28:27,17533443,56344,6082268,26531,19616,61,65
2026-04-04 09:28:29,17589121,55678,6101590,26617,19408,60,65
2026-04-04 09:28:30,17645303,56182,6121109,26724,19626,63,65
2026-04-04 09:28:31,17701398,56095,6140598,26797,19562,56,65
2026-04-04 09:28:32,17757934,56536,6160172,26889,19666,59,65
2026-04-04 09:28:33,17814700,56766,6179859,26984,19782,60,65
2026-04-04 09:28:34,17871049,56349,6199438,27065,19660,57,65
2026-04-04 09:28:35,17927438,56389,6219004,27146,19647,61,65
2026-04-04 09:28:36,17983638,56200,6238542,27223,19615,53,65
2026-04-04 09:28:37,18040171,56533,6258134,27304,19673,61,65
2026-04-04 09:28:38,18097114,56943,6277859,27391,19812,58,65
2026-04-04 09:28:40,18154048,56934,6297633,27468,19851,60,65
2026-04-04 09:28:41,18211339,57291,6317490,27561,19950,59,66
2026-04-04 09:28:42,18268380,57041,6337257,27657,19863,62,65
2026-04-04 09:28:43,18325252,56872,6356987,27751,19824,55,65
2026-04-04 09:28:44,18382465,57213,6376813,27850,19925,60,65
2026-04-04 09:28:45,18439296,56831,6396539,27934,19810,58,65
2026-04-04 09:28:46,18495942,56646,6416221,28014,19762,62,65
2026-04-04 09:28:47,18551822,55880,6435600,28105,19470,62,65
2026-04-04 09:28:48,18608799,56977,6455391,28186,19872,58,65
2026-04-04 09:28:49,18666271,57472,6475328,28255,20006,56,65
2026-04-04 09:28:51,18722969,56698,6494982,28339,19738,58,66
2026-04-04 09:28:52,18779147,56178,6514483,28415,19577,60,65
2026-04-04 09:28:53,18835483,56336,6534053,28500,19655,63,65
2026-04-04 09:28:54,18891825,56342,6553608,28603,19658,62,65
2026-04-04 09:28:55,18948662,56837,6573287,28697,19773,55,65
2026-04-04 09:28:56,19005013,56351,6592884,28784,19684,55,65
2026-04-04 09:28:57,19061417,56404,6612478,28855,19665,57,65
2026-04-04 09:28:58,19117316,55899,6631876,28927,19470,60,65
2026-04-04 09:28:59,19174632,57316,6651756,29013,19966,58,65
2026-04-04 09:29:00,19231427,56795,6671440,29101,19772,58,65
2026-04-04 09:29:02,19288398,56971,6691216,29183,19858,58,65
2026-04-04 09:29:03,19344456,56058,6710707,29269,19577,58,66
2026-04-04 09:29:04,19400949,56493,6730317,29358,19699,55,65
2026-04-04 09:29:05,19458121,57172,6750118,29461,19904,54,65
2026-04-04 09:29:06,19515686,57565,6770064,29555,20040,58,65
2026-04-04 09:29:07,19571950,56264,6789632,29632,19645,56,65
2026-04-04 09:29:08,19628608,56658,6809294,29731,19761,57,65
2026-04-04 09:29:09,19684747,56139,6828775,29813,19563,58,65
2026-04-04 09:29:10,19741301,56554,6848437,29886,19735,55,65
2026-04-04 09:29:11,19797888,56587,6868090,29975,19742,59,65
2026-04-04 09:29:13,19855282,57394,6887981,30055,19971,62,66
2026-04-04 09:29:14,19911739,56457,6907563,30153,19680,61,65
2026-04-04 09:29:15,19968816,57077,6927356,30235,19875,56,65
